"","year","quarter","GEOID","N"
"874",2011,1,"06075017102",214
"875",2011,1,"06075015400",311
"876",2011,1,"06075021700",202
"877",2011,1,"06075015300",112
"878",2011,1,"06075022902",95
"879",2011,1,"06075022702",53
"880",2011,1,"06075025900",126
"881",2011,1,"06075030700",201
"882",2011,1,"06075032700",170
"883",2011,1,"06075026004",159
"884",2011,1,"06075030800",271
"885",2011,1,"06075035100",160
"886",2011,1,"06075030400",168
"887",2011,1,"06075040100",174
"888",2011,1,"06075033000",250
"889",2011,1,"06075031301",92
"890",2011,1,"06075060700",223
"891",2011,1,"06075011300",91
"892",2011,1,"06075026303",67
"893",2011,1,"06075010500",229
"894",2011,1,"06075047702",118
"895",2011,1,"06075015200",266
"896",2011,1,"06075047600",236
"897",2011,1,"06075021200",78
"898",2011,1,"06075012000",205
"899",2011,1,"06075023400",479
"900",2011,1,"06075021800",132
"901",2011,1,"06075031202",83
"902",2011,1,"06075025500",327
"903",2011,1,"06075031000",106
"904",2011,1,"06075020402",88
"905",2011,1,"06075026402",127
"906",2011,1,"06075025200",446
"907",2011,1,"06075022901",162
"908",2011,1,"06075047802",85
"909",2011,1,"06075020401",118
"910",2011,1,"06075980300",287
"911",2011,1,"06075031302",167
"912",2011,1,"06075032801",112
"913",2011,1,"06075023003",76
"914",2011,1,"06075026302",114
"915",2011,1,"06075013400",133
"916",2011,1,"06075013000",113
"917",2011,1,"06075020300",240
"918",2011,1,"06075022802",115
"919",2011,1,"06075020700",549
"920",2011,1,"06075021300",97
"921",2011,1,"06075042601",130
"922",2011,1,"06075045200",238
"923",2011,1,"06075032901",173
"924",2011,1,"06075010200",169
"925",2011,1,"06075022803",119
"926",2011,1,"06075015600",116
"927",2011,1,"06075013200",71
"928",2011,1,"06075030302",106
"929",2011,1,"06075060100",28
"930",2011,1,"06075026200",222
"931",2011,1,"06075012902",126
"932",2011,1,"06075021500",148
"933",2011,1,"06075020500",130
"934",2011,1,"06075026001",208
"935",2011,1,"06075021400",114
"936",2011,1,"06075017000",180
"937",2011,1,"06075033100",104
"938",2011,1,"06075022600",132
"939",2011,1,"06075047902",73
"940",2011,1,"06075026003",152
"941",2011,1,"06075011901",110
"942",2011,1,"06075017101",172
"943",2011,1,"06075030102",149
"944",2011,1,"06075010400",153
"945",2011,1,"06075026301",139
"946",2011,1,"06075013300",89
"947",2011,1,"06075025100",250
"948",2011,1,"06075013101",37
"949",2011,1,"06075030500",122
"950",2011,1,"06075030600",91
"951",2011,1,"06075061100",219
"952",2011,1,"06075026403",90
"953",2011,1,"06075012602",51
"954",2011,1,"06075015802",140
"955",2011,1,"06075032902",82
"956",2011,1,"06075010600",277
"957",2011,1,"06075060502",887
"958",2011,1,"06075030101",143
"959",2011,1,"06075033203",12
"960",2011,1,"06075015500",189
"961",2011,1,"06075015900",92
"962",2011,1,"06075025401",227
"963",2011,1,"06075980600",15
"964",2011,1,"06075023200",387
"965",2011,1,"06075012601",29
"966",2011,1,"06075017902",2
"967",2011,1,"06075013500",107
"968",2011,1,"06075061000",83
"969",2011,1,"06075011800",58
"970",2011,1,"06075047801",162
"971",2011,1,"06075022704",52
"972",2011,1,"06075980200",20
"973",2011,1,"06075033201",30
"974",2011,1,"06075030201",166
"975",2011,1,"06075033204",9
"976",2011,2,"06075021500",156
"977",2011,2,"06075023103",125
"978",2011,2,"06075012201",323
"979",2011,2,"06075011000",218
"980",2011,2,"06075061000",118
"981",2011,2,"06075011100",355
"982",2011,2,"06075011901",100
"983",2011,2,"06075025100",276
"984",2011,2,"06075012601",39
"985",2011,2,"06075022802",190
"986",2011,2,"06075012302",131
"987",2011,2,"06075012501",402
"988",2011,2,"06075013000",98
"989",2011,2,"06075020100",610
"990",2011,2,"06075025300",357
"991",2011,2,"06075061500",613
"992",2011,2,"06075013300",131
"993",2011,2,"06075013102",60
"994",2011,2,"06075022704",67
"995",2011,2,"06075016801",518
"996",2011,2,"06075012401",431
"997",2011,2,"06075012502",224
"998",2011,2,"06075023102",104
"999",2011,2,"06075030201",143
"1000",2011,2,"06075025401",197
"1001",2011,2,"06075021400",103
"1002",2011,2,"06075030600",59
"1003",2011,2,"06075030900",251
"1004",2011,2,"06075045100",208
"1005",2011,2,"06075017802",553
"1006",2011,2,"06075030301",154
"1007",2011,2,"06075016600",701
"1008",2011,2,"06075980300",562
"1009",2011,2,"06075020200",605
"1010",2011,2,"06075020700",712
"1011",2011,2,"06075020600",399
"1012",2011,2,"06075021000",141
"1013",2011,2,"06075030101",248
"1014",2011,2,"06075015900",105
"1015",2011,2,"06075022702",46
"1016",2011,2,"06075017700",499
"1017",2011,2,"06075040200",320
"1018",2011,2,"06075023001",192
"1019",2011,2,"06075025200",440
"1020",2011,2,"06075033000",216
"1021",2011,2,"06075031201",195
"1022",2011,2,"06075026302",77
"1023",2011,2,"06075031100",284
"1024",2011,2,"06075030800",195
"1025",2011,2,"06075016500",269
"1026",2011,2,"06075020800",611
"1027",2011,2,"06075047901",152
"1028",2011,2,"06075023003",85
"1029",2011,2,"06075032601",195
"1030",2011,2,"06075017601",797
"1031",2011,2,"06075011902",103
"1032",2011,2,"06075017801",140
"1033",2011,2,"06075026100",279
"1034",2011,2,"06075012301",282
"1035",2011,2,"06075033203",7
"1036",2011,2,"06075030102",141
"1037",2011,2,"06075032700",179
"1038",2011,2,"06075020402",134
"1039",2011,2,"06075047600",296
"1040",2011,2,"06075042700",181
"1041",2011,2,"06075021800",133
"1042",2011,2,"06075031301",81
"1043",2011,2,"06075012000",177
"1044",2011,2,"06075061200",274
"1045",2011,2,"06075980900",267
"1046",2011,2,"06075025701",338
"1047",2011,2,"06075017101",157
"1048",2011,2,"06075025402",134
"1049",2011,2,"06075026401",52
"1050",2011,2,"06075016900",162
"1051",2011,2,"06075047701",257
"1052",2011,2,"06075022903",166
"1053",2011,2,"06075021700",151
"1054",2011,2,"06075032602",172
"1055",2011,2,"06075010500",201
"1056",2011,2,"06075022803",161
"1057",2011,2,"06075045200",286
"1058",2011,2,"06075011200",101
"1059",2011,2,"06075011300",76
"1060",2011,2,"06075011700",506
"1061",2011,2,"06075016200",273
"1062",2011,2,"06075016300",308
"1063",2011,2,"06075010700",155
"1064",2011,2,"06075061100",210
"1065",2011,2,"06075015802",131
"1066",2011,2,"06075015801",303
"1067",2011,2,"06075016100",116
"1068",2011,2,"06075016802",262
"1069",2011,2,"06075042800",117
"1070",2011,2,"06075010100",196
"1071",2011,2,"06075012402",362
"1072",2011,2,"06075040100",202
"1073",2011,2,"06075015500",149
"1074",2011,2,"06075021600",81
"1075",2011,2,"06075012700",57
"1076",2011,2,"06075017000",167
"1077",2011,2,"06075015400",335
"1078",2011,2,"06075047702",126
"1079",2011,2,"06075042601",177
"1080",2011,2,"06075026004",171
"1081",2011,2,"06075012901",49
"1082",2011,2,"06075020900",263
"1083",2011,2,"06075032802",79
"1084",2011,2,"06075022902",113
"1085",2011,2,"06075016700",396
"1086",2011,2,"06075025500",446
"1087",2011,2,"06075025600",245
"1088",2011,2,"06075031400",127
"1089",2011,2,"06075017102",244
"1090",2011,2,"06075010900",171
"1091",2011,2,"06075035202",105
"1092",2011,2,"06075015300",161
"1093",2011,2,"06075031302",171
"1094",2011,2,"06075013200",82
"1095",2011,2,"06075010400",137
"1096",2011,2,"06075021200",94
"1097",2011,2,"06075026001",244
"1098",2011,2,"06075030700",231
"1099",2011,2,"06075020300",256
"1100",2011,2,"06075980501",120
"1101",2011,2,"06075030400",143
"1102",2011,2,"06075012100",141
"1103",2011,2,"06075018000",365
"1104",2011,2,"06075025702",291
"1105",2011,2,"06075021300",91
"1106",2011,2,"06075012902",129
"1107",2011,2,"06075010300",105
"1108",2011,2,"06075015700",416
"1109",2011,2,"06075026003",173
"1110",2011,2,"06075026200",225
"1111",2011,2,"06075023400",391
"1112",2011,2,"06075026002",139
"1113",2011,2,"06075023300",61
"1114",2011,2,"06075025900",149
"1115",2011,2,"06075060700",245
"1116",2011,2,"06075015100",130
"1117",2011,2,"06075026403",93
"1118",2011,2,"06075022901",131
"1119",2011,2,"06075021100",141
"1120",2011,2,"06075022801",320
"1121",2011,2,"06075033100",100
"1122",2011,2,"06075023200",277
"1123",2011,2,"06075012800",156
"1124",2011,2,"06075060502",349
"1125",2011,2,"06075010800",195
"1126",2011,2,"06075015200",259
"1127",2011,2,"06075010600",256
"1128",2011,2,"06075022600",149
"1129",2011,2,"06075061400",805
"1130",2011,2,"06075026303",59
"1131",2011,2,"06075010200",148
"1132",2011,2,"06075015600",142
"1133",2011,2,"06075030302",96
"1134",2011,2,"06075035400",214
"1135",2011,2,"06075031000",91
"1136",2011,2,"06075047801",129
"1137",2011,2,"06075025800",116
"1138",2011,2,"06075026402",132
"1139",2011,2,"06075035201",181
"1140",2011,2,"06075026301",166
"1141",2011,2,"06075042602",144
"1142",2011,2,"06075035300",172
"1143",2011,2,"06075016400",298
"1144",2011,2,"06075030202",195
"1145",2011,2,"06075031202",61
"1146",2011,2,"06075032901",133
"1147",2011,2,"06075020401",94
"1148",2011,2,"06075060400",51
"1149",2011,2,"06075012602",42
"1150",2011,2,"06075032902",91
"1151",2011,2,"06075013101",42
"1152",2011,2,"06075020500",101
"1153",2011,2,"06075011800",110
"1154",2011,2,"06075012202",147
"1155",2011,2,"06075980200",22
"1156",2011,2,"06075025403",155
"1157",2011,2,"06075016000",89
"1158",2011,2,"06075013400",102
"1159",2011,2,"06075035100",140
"1160",2011,2,"06075047802",61
"1161",2011,2,"06075030500",120
"1162",2011,2,"06075026404",126
"1163",2011,2,"06075047902",53
"1164",2011,2,"06075060100",19
"1165",2011,2,"06075980600",10
"1166",2011,2,"06075033201",29
"1167",2011,2,"06075013500",60
"1168",2011,2,"06075032801",71
"1169",2011,2,"06075033204",15
"1170",2011,2,"06075017902",4
"1171",2011,3,"06075020200",560
"1172",2011,3,"06075017601",810
"1173",2011,3,"06075025701",431
"1174",2011,3,"06075026303",56
"1175",2011,3,"06075040200",255
"1176",2011,3,"06075010200",179
"1177",2011,3,"06075020300",298
"1178",2011,3,"06075020600",371
"1179",2011,3,"06075021400",103
"1180",2011,3,"06075012402",375
"1181",2011,3,"06075017700",601
"1182",2011,3,"06075018000",436
"1183",2011,3,"06075047801",144
"1184",2011,3,"06075012100",165
"1185",2011,3,"06075011700",474
"1186",2011,3,"06075035201",258
"1187",2011,3,"06075012302",150
"1188",2011,3,"06075012401",425
"1189",2011,3,"06075011100",375
"1190",2011,3,"06075011000",246
"1191",2011,3,"06075980300",381
"1192",2011,3,"06075047702",147
"1193",2011,3,"06075016801",428
"1194",2011,3,"06075035202",165
"1195",2011,3,"06075032601",197
"1196",2011,3,"06075032902",72
"1197",2011,3,"06075016700",371
"1198",2011,3,"06075012000",164
"1199",2011,3,"06075017101",187
"1200",2011,3,"06075016400",403
"1201",2011,3,"06075045100",221
"1202",2011,3,"06075017102",199
"1203",2011,3,"06075040100",191
"1204",2011,3,"06075025300",432
"1205",2011,3,"06075012202",181
"1206",2011,3,"06075032802",91
"1207",2011,3,"06075061500",524
"1208",2011,3,"06075020700",701
"1209",2011,3,"06075025401",222
"1210",2011,3,"06075020100",714
"1211",2011,3,"06075025600",276
"1212",2011,3,"06075025702",351
"1213",2011,3,"06075025900",154
"1214",2011,3,"06075010800",209
"1215",2011,3,"06075032700",177
"1216",2011,3,"06075026004",180
"1217",2011,3,"06075016200",358
"1218",2011,3,"06075022801",287
"1219",2011,3,"06075016900",183
"1220",2011,3,"06075016802",332
"1221",2011,3,"06075023001",216
"1222",2011,3,"06075022803",174
"1223",2011,3,"06075015400",321
"1224",2011,3,"06075012800",162
"1225",2011,3,"06075015700",379
"1226",2011,3,"06075016500",311
"1227",2011,3,"06075022902",117
"1228",2011,3,"06075030302",109
"1229",2011,3,"06075020900",260
"1230",2011,3,"06075015801",208
"1231",2011,3,"06075022903",215
"1232",2011,3,"06075021500",142
"1233",2011,3,"06075010400",254
"1234",2011,3,"06075020500",157
"1235",2011,3,"06075012901",62
"1236",2011,3,"06075031100",249
"1237",2011,3,"06075033000",243
"1238",2011,3,"06075017000",211
"1239",2011,3,"06075021300",110
"1240",2011,3,"06075047901",220
"1241",2011,3,"06075061200",249
"1242",2011,3,"06075042800",122
"1243",2011,3,"06075031201",228
"1244",2011,3,"06075012601",36
"1245",2011,3,"06075021000",176
"1246",2011,3,"06075980501",151
"1247",2011,3,"06075030102",145
"1248",2011,3,"06075022702",57
"1249",2011,3,"06075031400",178
"1250",2011,3,"06075025500",429
"1251",2011,3,"06075016300",315
"1252",2011,3,"06075030600",69
"1253",2011,3,"06075022901",167
"1254",2011,3,"06075013000",121
"1255",2011,3,"06075023300",78
"1256",2011,3,"06075026200",294
"1257",2011,3,"06075030700",192
"1258",2011,3,"06075030900",250
"1259",2011,3,"06075022704",58
"1260",2011,3,"06075030800",186
"1261",2011,3,"06075030400",179
"1262",2011,3,"06075021600",129
"1263",2011,3,"06075012301",183
"1264",2011,3,"06075047701",201
"1265",2011,3,"06075016600",451
"1266",2011,3,"06075022600",121
"1267",2011,3,"06075061100",234
"1268",2011,3,"06075060700",260
"1269",2011,3,"06075020800",520
"1270",2011,3,"06075021200",80
"1271",2011,3,"06075010100",171
"1272",2011,3,"06075010600",385
"1273",2011,3,"06075026002",165
"1274",2011,3,"06075023400",194
"1275",2011,3,"06075013500",93
"1276",2011,3,"06075980900",323
"1277",2011,3,"06075061000",123
"1278",2011,3,"06075015100",139
"1279",2011,3,"06075025402",100
"1280",2011,3,"06075026302",86
"1281",2011,3,"06075011902",123
"1282",2011,3,"06075011901",85
"1283",2011,3,"06075032602",111
"1284",2011,3,"06075030301",220
"1285",2011,3,"06075010900",171
"1286",2011,3,"06075035300",202
"1287",2011,3,"06075013300",78
"1288",2011,3,"06075015300",131
"1289",2011,3,"06075013102",66
"1290",2011,3,"06075011300",89
"1291",2011,3,"06075010700",147
"1292",2011,3,"06075025200",416
"1293",2011,3,"06075045200",310
"1294",2011,3,"06075012201",251
"1295",2011,3,"06075013200",76
"1296",2011,3,"06075047600",297
"1297",2011,3,"06075011200",167
"1298",2011,3,"06075021100",149
"1299",2011,3,"06075031302",189
"1300",2011,3,"06075026402",139
"1301",2011,3,"06075042700",195
"1302",2011,3,"06075012502",219
"1303",2011,3,"06075025403",160
"1304",2011,3,"06075047802",74
"1305",2011,3,"06075020401",157
"1306",2011,3,"06075015600",103
"1307",2011,3,"06075017801",144
"1308",2011,3,"06075016000",131
"1309",2011,3,"06075035100",197
"1310",2011,3,"06075017802",660
"1311",2011,3,"06075026100",273
"1312",2011,3,"06075035400",333
"1313",2011,3,"06075025100",259
"1314",2011,3,"06075020402",155
"1315",2011,3,"06075021700",134
"1316",2011,3,"06075061400",303
"1317",2011,3,"06075015500",131
"1318",2011,3,"06075010300",125
"1319",2011,3,"06075016100",117
"1320",2011,3,"06075012501",350
"1321",2011,3,"06075013400",123
"1322",2011,3,"06075015802",134
"1323",2011,3,"06075012902",168
"1324",2011,3,"06075025800",160
"1325",2011,3,"06075026301",162
"1326",2011,3,"06075023102",93
"1327",2011,3,"06075015200",244
"1328",2011,3,"06075030201",148
"1329",2011,3,"06075060502",112
"1330",2011,3,"06075010500",197
"1331",2011,3,"06075026001",310
"1332",2011,3,"06075030500",100
"1333",2011,3,"06075042601",177
"1334",2011,3,"06075031000",123
"1335",2011,3,"06075033100",85
"1336",2011,3,"06075030202",171
"1337",2011,3,"06075026403",83
"1338",2011,3,"06075023103",140
"1339",2011,3,"06075060400",43
"1340",2011,3,"06075042602",111
"1341",2011,3,"06075026003",169
"1342",2011,3,"06075015900",78
"1343",2011,3,"06075047902",96
"1344",2011,3,"06075030101",166
"1345",2011,3,"06075032901",121
"1346",2011,3,"06075033204",19
"1347",2011,3,"06075011800",116
"1348",2011,3,"06075031202",83
"1349",2011,3,"06075032801",77
"1350",2011,3,"06075022802",180
"1351",2011,3,"06075980200",19
"1352",2011,3,"06075026404",115
"1353",2011,3,"06075031301",74
"1354",2011,3,"06075021800",102
"1355",2011,3,"06075023003",101
"1356",2011,3,"06075026401",61
"1357",2011,3,"06075023200",258
"1358",2011,3,"06075013101",45
"1359",2011,3,"06075012700",58
"1360",2011,3,"06075033201",23
"1361",2011,3,"06075012602",64
"1362",2011,3,"06075017902",9
"1363",2011,3,"06075060100",29
"1364",2011,3,"06075033203",10
"1365",2011,3,"06075980600",11
"1366",2011,4,"06075016300",346
"1367",2011,4,"06075016700",340
"1368",2011,4,"06075042800",171
"1369",2011,4,"06075035300",158
"1370",2011,4,"06075030102",138
"1371",2011,4,"06075020100",869
"1372",2011,4,"06075011700",603
"1373",2011,4,"06075025701",348
"1374",2011,4,"06075035201",235
"1375",2011,4,"06075010600",290
"1376",2011,4,"06075025200",406
"1377",2011,4,"06075031201",228
"1378",2011,4,"06075022803",175
"1379",2011,4,"06075980501",119
"1380",2011,4,"06075032802",72
"1381",2011,4,"06075030302",124
"1382",2011,4,"06075020300",364
"1383",2011,4,"06075047701",206
"1384",2011,4,"06075035100",175
"1385",2011,4,"06075030301",188
"1386",2011,4,"06075032602",106
"1387",2011,4,"06075023200",395
"1388",2011,4,"06075023102",126
"1389",2011,4,"06075016802",287
"1390",2011,4,"06075026100",392
"1391",2011,4,"06075022802",184
"1392",2011,4,"06075015300",157
"1393",2011,4,"06075026200",327
"1394",2011,4,"06075017700",735
"1395",2011,4,"06075026301",193
"1396",2011,4,"06075980300",411
"1397",2011,4,"06075026004",188
"1398",2011,4,"06075026002",170
"1399",2011,4,"06075026001",313
"1400",2011,4,"06075025600",302
"1401",2011,4,"06075026003",195
"1402",2011,4,"06075025702",428
"1403",2011,4,"06075026404",92
"1404",2011,4,"06075032801",95
"1405",2011,4,"06075032700",184
"1406",2011,4,"06075026302",82
"1407",2011,4,"06075047600",312
"1408",2011,4,"06075026402",135
"1409",2011,4,"06075025900",186
"1410",2011,4,"06075015400",369
"1411",2011,4,"06075061000",168
"1412",2011,4,"06075025500",478
"1413",2011,4,"06075017601",882
"1414",2011,4,"06075042700",194
"1415",2011,4,"06075012100",192
"1416",2011,4,"06075013000",126
"1417",2011,4,"06075016000",163
"1418",2011,4,"06075030201",115
"1419",2011,4,"06075018000",441
"1420",2011,4,"06075980900",446
"1421",2011,4,"06075010700",148
"1422",2011,4,"06075045200",364
"1423",2011,4,"06075030101",149
"1424",2011,4,"06075011901",94
"1425",2011,4,"06075020700",742
"1426",2011,4,"06075012401",435
"1427",2011,4,"06075012301",242
"1428",2011,4,"06075023103",81
"1429",2011,4,"06075023001",232
"1430",2011,4,"06075023400",169
"1431",2011,4,"06075020200",585
"1432",2011,4,"06075017802",597
"1433",2011,4,"06075016200",295
"1434",2011,4,"06075017102",184
"1435",2011,4,"06075040200",333
"1436",2011,4,"06075016600",509
"1437",2011,4,"06075016500",259
"1438",2011,4,"06075015600",144
"1439",2011,4,"06075040100",209
"1440",2011,4,"06075015200",193
"1441",2011,4,"06075011800",78
"1442",2011,4,"06075047901",176
"1443",2011,4,"06075017000",235
"1444",2011,4,"06075025300",377
"1445",2011,4,"06075015500",117
"1446",2011,4,"06075035202",127
"1447",2011,4,"06075020800",760
"1448",2011,4,"06075042602",150
"1449",2011,4,"06075032601",208
"1450",2011,4,"06075035400",258
"1451",2011,4,"06075011200",142
"1452",2011,4,"06075012000",173
